Unnamed: 0,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width,num_reviews,num_purchases,review_text,sentiment_score,sentiment
70,79902935,BRIMNES,Beds,227.21,No old price,True,https://www.ikea.com/sa/en/p/brimnes-bed-frame-with-storage-white-s79902935/,Yes,"        Bed frame with storage,          140x200 cm",K Hagberg/M Hagberg/IKEA of Sweden,54.0,20.0,146.0,246,1946,"[""Color not as expected. Otherwise fine."", ""Assembly was tricky, but worth it. Good quality."", ""Great value. Easy to assemble. Looks perfect in my bathroom.""]",0.6106666666666667,positive
71,90349326,HEMNES,Beds,155.93,No old price,True,https://www.ikea.com/sa/en/p/hemnes-day-bed-frame-with-3-drawers-white-90349326/,No,"        Day-bed frame with 3 drawers,          80x200 cm",Carina Bengs,70.0,18.0,89.0,894,4804,"[""Great value. Easy to assemble. Looks perfect in my bathroom."", ""Assembly was tricky, but worth it. Good quality."", ""Love this item! Super sturdy and stylish.""]",0.8283333333333335,positive
72,99157983,NESTTUN,Beds,448.67,No old price,True,https://www.ikea.com/sa/en/p/nesttun-bed-frame-white-s99157983/,Yes,"        Bed frame,          140x200 cm",IKEA of Sweden/David Wahl,,95.0,146.0,906,2123,"[""Best purchase! Transformed my bedroom."", ""Assembly was tricky, but worth it. Good quality."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.7502333333333334,positive
73,69057522,TYSSEDAL,Beds,275.1,No old price,True,https://www.ikea.com/sa/en/p/tyssedal-bed-frame-white-s69057522/,Yes,"        Bed frame,          140x200 cm",Ebba Strandmark/IKEA of Sweden,,,147.0,281,4965,"[""Assembly was tricky, but worth it. Good quality."", ""Great value. Easy to assemble. Looks perfect in my office."", ""Exactly what I needed. Highly recommend.""]",0.6832666666666668,positive
74,79012991,MALM,Beds,176.21,No old price,True,https://www.ikea.com/sa/en/p/malm-bed-frame-high-w-2-storage-boxes-white-s79012991/,Yes,"        Bed frame, high, w 2 storage boxes,          90x200 cm",Eva Lilja Löwenhielm,59.0,15.0,105.0,198,455,"[""Assembly was tricky, but worth it. Good quality."", ""Exactly what I needed. Highly recommend."", ""Best purchase! Transformed my office.""]",0.5997666666666667,positive
75,249487,MALM,Beds,511.38,No old price,True,https://www.ikea.com/sa/en/p/malm-bed-frame-high-white-00249487/,Yes,"        Bed frame, high,          90x200 cm",Eva Lilja Löwenhielm,,,105.0,713,1623,"[""Exactly what I needed. Highly recommend."", ""Love this item! Super sturdy and stylish."", ""Color not as expected. Otherwise fine.""]",0.4925666666666666,positive
76,89227731,SLÄKT,Beds,281.17,No old price,True,https://www.ikea.com/sa/en/p/slaekt-bed-frame-with-underbed-and-storage-white-s89227731/,No,"        Bed frame with underbed and storage,          90x200 cm",Ebba Strandmark/IKEA of Sweden,57.0,,96.0,456,4650,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Fell apart after a week. Poor quality."", ""Color not as expected. Otherwise fine.""]",0.1990333333333333,positive
77,90331091,RIDABU,Beds,529.43,SR 125,True,https://www.ikea.com/sa/en/p/ridabu-mirror-door-white-90331091/,No,"        Mirror door,          40x120 cm","903.310.91 The door can be hung with the opening to the right or the left.To be completed with 3 HJÄLPA hinges, sold separately.Fits with PLATSA wardrobe system.Knobs and handles are sold separately.",,120.0,40.0,590,3790,"[""Great value. Easy to assemble. Looks perfect in my kitchen."", ""Love this item! Super sturdy and stylish."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.8823,positive
78,69185435,KRITTER,Beds,460.46,No old price,True,https://www.ikea.com/sa/en/p/kritter-bed-frame-with-slatted-bed-base-white-s69185435/,No,"        Bed frame with slatted bed base,          70x160 cm",IKEA of Sweden/Anna Efverlund,,,75.0,799,4324,"[""Best purchase! Transformed my bedroom."", ""Assembly was tricky, but worth it. Good quality."", ""Exactly what I needed. Highly recommend.""]",0.5997666666666667,positive
79,29194427,HEMNES,Beds,432.3,"SR 1,595",True,https://www.ikea.com/sa/en/p/hemnes-bed-frame-with-4-storage-boxes-white-stain-s29194427/,Yes,"        Bed frame with 4 storage boxes,          140x200 cm",IKEA of Sweden/Carina Bengs,,,154.0,870,4277,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Color not as expected. Otherwise fine."", ""Love this item! Super sturdy and stylish.""]",0.6430333333333333,positive
80,89305446,PLATSA,Beds,570.39,"SR 2,880",True,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-10-doors-white-s89305446/,No,"        Bed frame with 10 doors,          143x244x223 cm",IKEA of Sweden,40.0,43.0,143.0,256,1896,"[""Overpriced for the quality."", ""Fell apart after a week. Poor quality."", ""Great value. Easy to assemble. Looks perfect in my kitchen.""]",0.1478,positive
81,19259631,SAGSTUA,Beds,375.69,No old price,True,https://www.ikea.com/sa/en/p/sagstua-bed-frame-white-loenset-s19259631/,Yes,"        Bed frame,          90x200 cm",Paulin Machado,,120.0,98.0,972,1528,"[""Amazing! Will buy again."", ""Exactly what I needed. Highly recommend."", ""Best purchase! Transformed my bedroom.""]",0.5712,positive
82,80017389,SANDVIKA,Beds,473.92,No old price,True,https://www.ikea.com/sa/en/p/sandvika-guest-bed-80017389/,No,"        Guest bed,          80x190 cm",IKEA of Sweden,,34.0,80.0,85,2445,"[""Exactly what I needed. Highly recommend."", ""Great value. Easy to assemble. Looks perfect in my office."", ""Amazing! Will buy again.""]",0.6547000000000001,positive
83,39248608,NEIDEN,Beds,553.86,No old price,True,https://www.ikea.com/sa/en/p/neiden-bed-frame-pine-birch-luroey-s39248608/,No,"        Bed frame,          140x200 cm",Jon Karlsson/IKEA of Sweden,,,144.0,163,821,"[""Assembly was tricky, but worth it. Good quality."", ""Love this item! Super sturdy and stylish."", ""Color not as expected. Otherwise fine.""]",0.5890666666666666,positive
84,69323757,MINNEN,Beds,169.3,No old price,True,https://www.ikea.com/sa/en/p/minnen-ext-bed-frame-with-slatted-bed-base-turquoise-s69323757/,No,"        Ext bed frame with slatted bed base,          80x200 cm",IKEA of Sweden/Tina Christensen,,,85.0,665,628,"[""Love this item! Super sturdy and stylish."", ""Exactly what I needed. Highly recommend."", ""Amazing! Will buy again.""]",0.6330999999999999,positive
85,79227755,SLÄKT,Beds,412.77,No old price,True,https://www.ikea.com/sa/en/p/slaekt-bed-frame-with-slatted-bed-base-white-s79227755/,No,"        Bed frame with slatted bed base,          90x200 cm",IKEA of Sweden/Ebba Strandmark,,,96.0,444,2951,"[""Overpriced for the quality."", ""Great value. Easy to assemble. Looks perfect in my bathroom."", ""Amazing! Will buy again.""]",0.5146666666666667,positive
86,90354327,HAMMARN,Beds,335.0,No old price,True,https://www.ikea.com/sa/en/p/hammarn-sofa-bed-knisa-dark-grey-black-90354327/,No,"        Sofa-bed,          120 cm",Jonas Hultqvist,85.0,78.0,128.0,95,243,"[""Great value. Easy to assemble. Looks perfect in my bathroom."", ""Exactly what I needed. Highly recommend."", ""Best purchase! Transformed my bathroom.""]",0.6699333333333334,positive
87,79247598,BJÖRKSNÄS,Beds,306.0,No old price,True,https://www.ikea.com/sa/en/p/bjoerksnaes-bed-frame-birch-leirsund-s79247598/,Yes,"        Bed frame,          140x200 cm",K Hagberg/M Hagberg/IKEA of Sweden,,42.0,160.0,706,2057,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Great value. Easy to assemble. Looks perfect in my office."", ""Exactly what I needed. Highly recommend.""]",0.7372333333333333,positive
88,10362963,SLÄKT,Beds,178.0,No old price,True,https://www.ikea.com/sa/en/p/slaekt-pouffe-mattress-foldable-10362963/,No,"        Pouffe/mattress, foldable",Gustav Carlberg,,,62.0,294,1235,"[""Exactly what I needed. Highly recommend."", ""Fell apart after a week. Poor quality."", ""Best purchase! Transformed my living room.""]",0.2043333333333333,positive
89,9241420,NORDLI,Beds,561.62,No old price,True,https://www.ikea.com/sa/en/p/nordli-bed-frame-w-storage-and-headboard-white-s09241420/,Yes,"        Bed frame w storage and headboard,          140x200 cm",Ola Wihlborg,51.0,16.0,240.0,983,2444,"[""Exactly what I needed. Highly recommend."", ""Fell apart after a week. Poor quality."", ""Color not as expected. Otherwise fine.""]",0.0485666666666666,neutral
90,20424362,FYRESDAL,Beds,481.47,No old price,True,https://www.ikea.com/sa/en/p/fyresdal-day-bed-frame-black-20424362/,No,"        Day-bed frame,          80x200 cm",K Hagberg/M Hagberg,,94.0,88.0,229,3048,"[""Fell apart after a week. Poor quality."", ""Overpriced for the quality."", ""Great value. Easy to assemble. Looks perfect in my bathroom.""]",0.1478,positive
91,69241097,SONGESAND,Beds,357.78,No old price,True,https://www.ikea.com/sa/en/p/songesand-bed-frame-with-2-storage-boxes-brown-s69241097/,Yes,"        Bed frame with 2 storage boxes,          140x200 cm",IKEA of Sweden,64.0,14.0,153.0,78,1842,"[""Fell apart after a week. Poor quality."", ""Assembly was tricky, but worth it. Good quality."", ""Overpriced for the quality.""]",0.0776333333333333,positive
92,39931609,MALM,Beds,565.43,No old price,True,https://www.ikea.com/sa/en/p/malm-bed-frame-high-w-4-storage-boxes-white-s39931609/,Yes,"        Bed frame, high, w 4 storage boxes,          140x200 cm",IKEA of Sweden/Eva Lilja Löwenhielm,59.0,,156.0,56,1160,"[""Assembly was tricky, but worth it. Good quality."", ""Overpriced for the quality."", ""Best purchase! Transformed my bathroom.""]",0.4597333333333333,positive
93,20467629,MYDAL,Beds,459.1,No old price,True,https://www.ikea.com/sa/en/p/mydal-bunk-bed-frame-white-20467629/,No,"        Bunk bed frame,          90x200 cm",IKEA of Sweden,,157.0,97.0,103,4055,"[""Overpriced for the quality."", ""Exactly what I needed. Highly recommend."", ""Great value. Easy to assemble. Looks perfect in my bathroom.""]",0.4467333333333333,positive
94,239233,TUFFING,Beds,142.24,No old price,True,https://www.ikea.com/sa/en/p/tuffing-bunk-bed-frame-dark-grey-00239233/,No,"        Bunk bed frame,          90x200 cm",IKEA of Sweden,,130.0,96.0,759,2311,"[""Overpriced for the quality."", ""Best purchase! Transformed my living room."", ""Color not as expected. Otherwise fine.""]",0.2906333333333333,positive
95,29239459,SÄBÖVIK,Beds,63.69,No old price,True,https://www.ikea.com/sa/en/p/saeboevik-divan-bed-grey-firm-s29239459/,Yes,"        Divan bed,          140x200 cm",IKEA of Sweden,,90.0,140.0,967,3786,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Amazing! Will buy again."", ""Great value. Easy to assemble. Looks perfect in my living room.""]",0.8051666666666667,positive
96,60116960,LYCKSELE,Beds,588.07,No old price,True,https://www.ikea.com/sa/en/p/lycksele-storage-box-2-seat-sofa-bed-black-60116960/,No,        Storage box 2-seat sofa-bed,IKEA of Sweden,55.0,21.0,92.0,462,3843,"[""Great value. Easy to assemble. Looks perfect in my bedroom."", ""Exactly what I needed. Highly recommend."", ""Overpriced for the quality.""]",0.4467333333333333,positive
97,89019992,TARVA,Beds,310.76,SR 940,True,https://www.ikea.com/sa/en/p/tarva-bed-frame-pine-leirsund-s89019992/,Yes,"        Bed frame,          140x200 cm",IKEA of Sweden/K Hagberg/M Hagberg,,,148.0,213,1986,"[""Best purchase! Transformed my bedroom."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Love this item! Super sturdy and stylish.""]",0.7988,positive
98,30249546,HEMNES,Beds,351.36,No old price,True,https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-30249546/,Yes,"        Bed frame,          90x200 cm",Carina Bengs,,,104.0,921,4925,"[""Fell apart after a week. Poor quality."", ""Exactly what I needed. Highly recommend."", ""Best purchase! Transformed my office.""]",0.2043333333333333,positive
99,89019572,HEMNES,Beds,423.03,No old price,True,https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-loenset-s89019572/,Yes,"        Bed frame,          90x200 cm",Carina Bengs,,,104.0,227,4407,"[""Overpriced for the quality."", ""Best purchase! Transformed my bedroom."", ""Exactly what I needed. Highly recommend.""]",0.3632333333333333,positive
100,70305700,BUSUNGE,Beds,191.84,No old price,True,https://www.ikea.com/sa/en/p/busunge-extendable-bed-white-70305700/,No,"        Extendable bed,          80x200 cm",Carl Öjerstam,,,90.0,483,779,"[""Color not as expected. Otherwise fine."", ""Exactly what I needed. Highly recommend."", ""Best purchase! Transformed my bedroom.""]",0.4306666666666666,positive
101,40433902,MARKERAD,Beds,522.61,SR 800,True,https://www.ikea.com/sa/en/p/markerad-day-bed-frame-pine-40433902/,No,"        Day-bed frame,          80x200 cm",Virgil Abloh,,20.0,80.0,441,4428,"[""Exactly what I needed. Highly recommend."", ""Fell apart after a week. Poor quality."", ""Assembly was tricky, but worth it. Good quality.""]",0.2176666666666666,positive
102,79129986,GJÖRA,Beds,159.01,No old price,True,https://www.ikea.com/sa/en/p/gjoera-bed-frame-birch-leirsund-s79129986/,Yes,"        Bed frame,          140x200 cm",Monika Mulder/IKEA of Sweden,,,154.0,350,3501,"[""Amazing! Will buy again."", ""Assembly was tricky, but worth it. Good quality."", ""Great value. Easy to assemble. Looks perfect in my kitchen.""]",0.7512,positive
103,360484,UTÅKER,Beds,247.69,No old price,True,https://www.ikea.com/sa/en/p/utaker-stackable-bed-pine-00360484/,No,"        Stackable bed,          80x200 cm",Henrik Preutz,,2.0,83.0,560,4507,"[""Fell apart after a week. Poor quality."", ""Best purchase! Transformed my living room."", ""Great value. Easy to assemble. Looks perfect in my living room.""]",0.371,positive
104,44361010,BRYNE,Beds,477.63,No old price,True,https://www.ikea.com/sa/en/p/bryne-net-white-44361010/,No,        Net,443.610.10 Easy to keep clean since you can remove the fabric and wash it by machine.NEVER use for infants and young children.WARNING! Entanglement and strangulation hazard.The net is not intended to be used as protection against mosquitos or other insects.,,,,621,4586,"[""Exactly what I needed. Highly recommend."", ""Assembly was tricky, but worth it. Good quality."", ""Overpriced for the quality.""]",0.3765666666666666,positive
105,80253809,KURA,Beds,546.04,No old price,True,https://www.ikea.com/sa/en/p/kura-reversible-bed-white-pine-80253809/,No,"        Reversible bed,          90x200 cm",T Christensen/K Legaard,,116.0,99.0,298,2190,"[""Exactly what I needed. Highly recommend."", ""Fell apart after a week. Poor quality."", ""Love this item! Super sturdy and stylish.""]",0.2662333333333333,positive
106,39216754,FRIHETEN,Beds,508.65,"SR 1,995",True,https://www.ikea.com/sa/en/p/friheten-corner-sofa-bed-with-storage-skiftebo-dark-grey-s39216754/,Yes,        Corner sofa-bed with storage,IKEA of Sweden,151.0,66.0,,263,1694,"[""Color not as expected. Otherwise fine."", ""Love this item! Super sturdy and stylish."", ""Perfect fit! Durable and elegant. 5 stars!""]",0.6430333333333333,positive
107,10448325,VITVAL,Beds,104.85,No old price,True,https://www.ikea.com/sa/en/p/vitval-underbed-white-10448325/,No,"        Underbed,          90x200 cm",Tord Björklund,,20.0,90.0,743,2850,"[""Color not as expected. Otherwise fine."", ""Best purchase! Transformed my living room."", ""Fell apart after a week. Poor quality.""]",0.1317333333333333,positive
108,30160209,LURÖY,Beds,194.84,No old price,True,https://www.ikea.com/sa/en/p/luroey-slatted-bed-base-30160209/,Yes,"        Slatted bed base,          80x200 cm",IKEA of Sweden,,4.0,80.0,366,191,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Exactly what I needed. Highly recommend."", ""Overpriced for the quality.""]",0.4305333333333334,positive
109,30248537,SNIGLAR,Beds,369.5,No old price,True,https://www.ikea.com/sa/en/p/sniglar-cot-beech-30248537/,No,"        Cot,          60x120 cm",IKEA of Sweden,,80.0,66.0,32,1505,"[""Perfect fit! Durable and elegant. 5 stars!"", ""Love this item! Super sturdy and stylish."", ""Great value. Easy to assemble. Looks perfect in my bedroom.""]",0.8823,positive
110,29188822,HEMNES,Beds,122.22,No old price,True,https://www.ikea.com/sa/en/p/hemnes-bed-frame-with-2-storage-boxes-white-stain-luroey-s29188822/,Yes,"        Bed frame with 2 storage boxes,          90x200 cm",IKEA of Sweden/Carina Bengs,,,104.0,771,4846,"[""Assembly was tricky, but worth it. Good quality."", ""Overpriced for the quality."", ""Fell apart after a week. Poor quality.""]",0.0776333333333333,positive
111,60372276,HEMNES,Beds,377.02,No old price,True,https://www.ikea.com/sa/en/p/hemnes-day-bed-frame-with-3-drawers-grey-60372276/,No,"        Day-bed frame with 3 drawers,          80x200 cm",Carina Bengs,70.0,18.0,89.0,531,2146,"[""Best purchase! Transformed my bathroom."", ""Perfect fit! Durable and elegant. 5 stars!"", ""Exactly what I needed. Highly recommend.""]",0.6537333333333334,positive
112,19009562,MALM,Beds,320.81,No old price,True,https://www.ikea.com/sa/en/p/malm-bed-frame-high-white-luroey-s19009562/,Yes,"        Bed frame, high,          90x200 cm",IKEA of Sweden/Eva Lilja Löwenhielm,,,105.0,767,1375,"[""Best purchase! Transformed my living room."", ""Great value. Easy to assemble. Looks perfect in my living room."", ""Love this item! Super sturdy and stylish.""]",0.8150000000000001,positive
